1.1_dem_number,1.2_res_number,1.3_op_para,1.4_date_adopt,1.5_substance,1.6.1_new_res_strict,1.6.2_new_res,1.6.3_new_dem,1.7.1_participant,1.7.2_party,1.8.1_ind_var_coder,1.8.2_dep_var_coder_1,1.8.2_dep_var_coder_2,2.1.1_civil_war,2.1.2_agenda_item  ,2.2_year_adopt,2.3_type_situation,2.4_region,2.5.1_start_date,2.5.2_end_date,2.5.3_duration,2.5.4_continuation,2.5.5_post,2.6_intensity,2.7_number_war_parties,2.8_foreign,2.9_battle_deaths,2.10.1_pol_instab_one_yr, 2.10.2_pol_instab_three_yr ,2.10.3_political_shock,2.10.4_MAGFAIL,2.10.5_MAGFAIL_lag,2.10.6_MAGFIGHT,2.10.7_MAGFIGHT_lag,2.10.8_MAGAREA,2.10.9_MAGAREA_lag,2.11.1_non-renew_nat_res,2.11.2_lootable_nat_res,2.12.1_proximate_civil_war,2.12.2_proximate_civil_war_number,2.13.1_depth_of_demand_final,2.13.2_depth_of_demand_coder_1,2.13.3_depth_of_demand_coder_2,3.1.1_sanctions_committee,3.1.2_ajudicative_com,3.1.3_investigative_trib,3.1.4_crim_trib,3.1.5_other_commission,3.1.6_sub_org_old_new,3.2_SC_mission,3.3.1_trad_peac_op,3.3.2_multidimensional_peace_op,3.3.3_civ_peace_building,3.3.4_transitional_admin,3.3.5_civ_pol,3.3.6_civ_obvs,3.3.7_commission,3.3.8_consular_commission,3.3.9_SRSG,3.3.10_UN_mediation,3.3.11_panel_of_experts,3.3.12_ICC,3.3._UN_field_old_new,3.4.1_peace_op,3.4.2_peace_op_old_new,3.4.3_UN_armed,3.4.4_UN_unarmed,3.4.5_auth_non-UN,3.4.6_unauth_non-UN,3.5.1_SC_seizure,3.5.2_SC_seizure_relationship,3.5.3_SC_seizure_date,3.5.4_SC_seizure_period,3.6.1_P5_consensus_two_year,3.6.2_P5_consensus_four_year,3.7_prior_res_situation,3.8.1_prior_res_demand_full,3.8.1_prior_res_demand_partial,3.9_prior_consent,3.10_SG_report,4.1.1_res_intro,4.1.2_res_intro_relationship,4.2.1_abstentions_CHI,4.2.2_absentions_F,4.2.3_absentions_RUS,4.2.4_absentions_UK,4.2.5_absentions_US,4.2.6_E10_negative,4.2.7_absent_vote,4.2.8_yes_vote,4.2.9_absention_vote,4.2.10_no_vote,5.1_mandatory_horatory,5.2.1_military_conduct,5.2.2_police,5.2.3_humanitarian,5.2.4_POC,5.2.5_freedom_of_movement,5.2.6_implement_peace_agree,5.2.7_internal_politics,5.2.8_dialogue,5.2.9_elections,5.2.10_economic,5.2.11_media,5.2.12_transitional_justice,5.2.13_engage_in_dialogue,5.2.14_provide_assistance,5.2.15_respect_sanctions,5.2.16_monitor,5.2.17_provide_UN_security,5.2.18_cooperate_UN,5.2.19_report_UNSC,5.2.20_report_SG,5.3.1_military,5.3.2_humanitarian,5.3.3_governence,5.3.4_external,5.3.5_cooperation_with_UN,5.4_functional_req,5.5_int_peace_and_security,5.6.1_op_chp_VI,5.6.2_op_chp_VII,5.6.3_op_chp_VIII,5.6.4_pream_chp_VII,5.6.5_pream_chp_VIII,5.6.6_charter_article,5.6.7_other treaties,5.7.1_incentives conditioned upon compliance  (3.7),5.7.2_threat of loss of benefits  (3.8),5.7.3_threat_force,5.8.1_none,5.8.2_imposed,5.8.3_previous,5.8.4_threat,5.8.5_threat_other,5.9.1_general_trade,5.9.2_arms,5.9.3_oil,5.9.4_natural_resource,5.9.5_financial,5.9.6_travel,5.9.7_targeted,5.9.8_diplomatic,5.10.1_council,5.10.2_commission,5.10.3_consular_commission,5.10.4_subcommission,5.10.5_committee,5.10.6_subcommittee,5.10.7_panel_of_experts,5.10.8_UN_field,5.10.9_SC,5.10.10_president_of_SC,5.10.11_SG,5.10.12_other_UN,5.10.13_other_int_org,5.10.14_state,5.10.15_fact_finding_mission,5.10.16_monitoring_mech_old_new,5.10.17_monitoring_mech_dummy,5.11_SG_report_request,5.12.1_UN_organ,5.12.2_member_state,5.12.3_all_states,5.12.4_regional_org,5.12.5_multilateral_peace_force,5.13_sunset_clause,8.1.1_short_term_final,8.1.2_medium_term_final,8.2.1_short_term_coder_1,8.2.2_medium_term_coder_1,8.3.1_short_term_coder_2,8.3.2_medium_term_coder_2
1145.1201,1145,12,12/19/97,pursue further normalization of their relations especially in the areas of cross-border confidence-building measures demilitarization and dual nationality,0,0,1,0,1,AH,CK,CM,Croatia,Croatia,1997,2,12,8/1/90,11/12/95,2697,-768,1,1,2,0,950,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,3,2,2,3787,27,0,0,CAN,6,9/10/91,2292,1,1,18,0,0,1,1,BEL FRN GMY ITA JPN POR RUS SWD UKG USA,7,0,0,0,0,0,0,0,15,0,0,urges,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,3,3,3,3,3,3
1145.1601,1145,16,12/19/97,reminds Croatia of its responsibility for the security and freedom of movement of all civilian police monitors and other international personnel; requests that it provide all necessary support and assitance to the civilian police monitors,0,0,1,0,1,AH,CK,CM,Croatia,Croatia,1997,2,12,8/1/90,11/12/95,2697,-768,1,1,2,0,950,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,3,2,2,3787,27,0,0,CAN,6,9/10/91,2292,1,1,18,0,0,1,1,BEL FRN GMY ITA JPN POR RUS SWD UKG USA,7,0,0,0,0,0,0,0,15,0,0,reminds; requests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,1,3,3,3,3,3,3
961.0401,961,4,11/23/94,Cooperate fully with the SG's Special Representative and ONUSAL in verifying implementation by the parties of their commitment.,1,1,1,1,1,RoG,FC,DV,El Salvador,Central America,1994,2,15,1/10/81,12/31/91,5065,-1058,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,250,0,0,NIC,2,3/25/82,4626,1,1,19,0,1,1,1,COL MEX SPN USA VEN,7,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,3,3,3,4
888.1101,888,11,11/30/93,Ensure free and fair elections in March 1994.,0,0,1,1,1,RoG,FC,DV,El Salvador,Central America,1993,2,15,1/10/81,12/31/91,4707,-700,1,1,2,0,6500,0,0,0,0,0,0,3,0,3,0,0,1,1,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,380,0,0,NIC,2,3/25/82,4268,1,1,17,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,3,3,3,3
784.0301,784,3,10/30/92,Respect and implement the commitments assumed under the agreements signed in Mexico City in January 1992.,1,1,1,1,1,RoG,FC,DV,El Salvador,Central America,1992,2,15,1/10/81,12/31/91,4311,-304,1,1,2,0,6500,0,0,0,0,0,3,3,3,3,0,0,1,1,3,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,291,0,0,NIC,2,3/25/82,3872,1,1,14,1,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,3,3,3,2
791.0401,791,4,11/30/92,Respect and implement the commitments under the peace agreements (01/14/92) and to exercise moderation and restraint in order to respect the new dealines for the completion of the peace process and the restoration of normal conditions.,1,1,1,1,1,RoG,FC,DV,El Salvador,Central America,1992,2,15,1/10/81,12/31/91,4342,-335,1,1,2,0,6500,0,0,0,0,0,3,3,3,3,0,0,1,1,3,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,291,0,0,NIC,2,3/25/82,3903,1,1,15,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,2,3,3,3,2
920.0801,920,8,5/26/94,Ensure that under appropriate verification by the UN the police and public security provisions of the Peace Accords are observed in accordance with the timetable agreeed by both parties. ,0,0,1,1,1,RoG,FC,DV,El Salvador,Central America,1994,2,15,1/10/81,12/31/91,4884,-877,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,380,0,0,NIC,2,3/25/82,4445,1,1,18,0,0,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,4,3,4,3,3,3
832.0802,832,8,5/27/93,Exercise moderation and restraint in order to promote the process of nat'l reconciliation.,0,0,1,1,1,RoG,FC,DV,El Salvador,Central America,1993,2,15,1/10/81,12/31/91,4520,-513,1,1,2,0,6500,0,0,0,0,0,0,3,0,3,0,0,1,1,2,2,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,291,0,0,NIC,2,3/25/82,4081,1,1,16,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,3,3,2,3,4,3
920.0501,920,5,5/26/94,Cooperate fully with the UNSG's Special Representative and ONUSAL in verifying implementation by the parties of their commitments.,1,1,1,1,1,RoG,FC,DV,El Salvador,Central America,1994,2,15,1/10/81,12/31/91,4884,-877,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,380,0,0,NIC,2,3/25/82,4445,1,1,18,0,1,1,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,4,3,3,3,4,3
791.0701,791,7,11/30/92,Continue to support the peace process. ,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1992,2,15,1/10/81,12/31/91,4342,-335,1,1,2,0,6500,0,0,0,0,0,3,3,3,3,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,291,0,0,NIC,2,3/25/82,3903,1,1,15,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
832.0901,832,9,5/27/93,Contribute generously to support the Peace Accords.,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1993,2,15,1/10/81,12/31/91,4520,-513,1,1,2,0,6500,0,0,0,0,0,0,3,0,3,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,291,0,0,NIC,2,3/25/82,4081,1,1,16,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
888.1201,888,12,11/30/93,Contribute generously to support the Peace Accords.,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1993,2,15,1/10/81,12/31/91,4707,-700,1,1,2,0,6500,0,0,0,0,0,0,3,0,3,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,380,0,0,NIC,2,3/25/82,4268,1,1,17,2,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
920.1201,920,12,5/26/94,Contribute generously to support the Peace Accords.,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1994,2,15,1/10/81,12/31/91,4884,-877,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,380,0,0,NIC,2,3/25/82,4445,1,1,18,3,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
937.0701,937,7,7/21/94,conclude and implement the appropriate arrangements on the ground described in the Secretary-General's report of 12 July 1994 (S/1994/818) for coordination and cooperation between UNOMIG and the CIS peace-keeping force in the implementation of their respective tasks,0,0,1,0,0,JG,NA,NA,Georgia,Georgia,1994,1,9,7/14/92,12/1/93,737,-232,1,1,2,0,2450,0,0,0,0,0,0,5,0,5,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,21,0,5500,GRG,1,10/6/92,653,1,1,10,0,0,0,1,FRN GMY RUS UKG USA,7,0,0,0,0,0,0,1,14,0,0,Requests,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
937.1001,937,10,7/21/94,contribute to a voluntary fund for contributions in support of the implementation of the Agreement on a Cease-Fire and Separation of Forces signed in Moscow on 14 May 1994 and/or for humanitarian aspects including demining as specified by the donors which will in particular facilitate the implementation of UNOMIG's mandate,0,0,1,0,0,JG,NA,NA,Georgia,Georgia,1994,1,9,7/14/92,12/1/93,737,-232,1,1,2,0,2450,0,0,0,0,0,0,5,0,5,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,21,0,5500,GRG,1,10/6/92,653,1,1,10,4,1,0,1,FRN GMY RUS UKG USA,7,0,0,0,0,0,0,1,14,0,0,Encourages,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
961.0601,961,6,11/23/94,Contribute generously to support the Peace Accords.,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1994,2,15,1/10/81,12/31/91,5065,-1058,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,250,0,0,NIC,2,3/25/82,4626,1,1,19,4,1,0,1,COL MEX SPN USA VEN,7,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
971.0801,971,8,1/12/95,contribute to the voluntary fund in support of the implementation of the Agreement on a Cease-Fire and Separation of Forces signed in Moscow on 14 May 1994 (S/1994/583 annex I) and/or for humanitarian aspects including demining as specified by the donors,0,0,1,0,0,JG,NA,NA,Georgia,Georgia,1995,1,9,7/14/92,12/1/93,912,-407,1,1,2,0,2450,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,21,0,5500,GRG,1,10/6/92,828,1,1,11,5,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Reiterates its Encouragement,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
991.0401,991,4,4/28/95,Provide assistance to the gov't and people of El Salvador.,0,0,1,0,0,RoG,NA,NA,El Salvador,Central America,1995,2,15,1/10/81,12/31/91,5221,-1214,1,1,2,0,6500,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,2,2,0,250,0,0,NIC,2,3/25/82,4782,1,1,20,5,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
993.1001,993,10,5/12/95,contribute to the voluntary fund in support of the implementation of the Agreement on a Cease-Fire and Separation of Forces signed in Moscow on 14 May 1994 (S/1994/583 annex I) and/or for humanitarian aspects including demining as specified by the donors,0,0,1,0,0,JG,NA,NA,Georgia,Georgia,1995,1,9,7/14/92,12/1/93,1032,-527,1,1,2,0,2450,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,21,0,5500,GRG,1,10/6/92,948,1,1,12,6,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Reiterates its Encouragement,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
993.1101,993,11,5/12/95,respond to the consolidated inter-agency appeal in particular for the urgent needs of UNHCR,0,0,1,0,0,JG,NA,NA,Georgia,Georgia,1995,1,9,7/14/92,12/1/93,1032,-527,1,1,2,0,2450,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,21,0,5500,GRG,1,10/6/92,948,1,1,12,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Encourages,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1120.1301,1120,13,7/14/97,continue to cooperate as appropriate with each other (UNTAES and SFOR) as well as the High Representative,0,0,1,0,0,AH,NA,NA,Croatia,Croatia,1997,2,12,8/1/90,11/12/95,2539,-610,1,1,2,0,950,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,1,0,2,1,1,0,0,1,0,0,0,0,1,0,0,0,2,2,2,3787,27,0,0,CAN,6,9/10/91,2134,1,1,17,1,0,0,1,BEL FRN GMY ITA JPN POR RUS SWD UKG USA,7,0,0,0,0,0,0,0,15,0,0,requests,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA
1145.1701,1145,17,12/19/97,encourages liason between the UNPSG and OSCE with a view to facilitating a smooth transition of responsibility to that organization [OSCE],0,0,1,0,0,AH,NA,NA,Croatia,Croatia,1997,2,12,8/1/90,11/12/95,2697,-768,1,1,2,0,950,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,0,0,1,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,3,2,2,3787,27,0,0,CAN,6,9/10/91,2292,1,1,18,0,0,0,1,BEL FRN GMY ITA JPN POR RUS SWD UKG USA,7,0,0,0,0,0,0,0,15,0,0,encourages,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA
1427.1501,1427,15,7/29/02,take all necessary steps to identify those responsible for the shooting down of a UNOMIG helicopter on 8 October 2001 and bring them to justice as well as provide appropriate security and ensure the freedom of movement of UNOMIG the CIS peacekeeping force and other international personnel,0,0,1,1,1,JG,RG,DS,Georgia,Georgia,2002,1,9,7/14/92,12/1/93,3667,-3162,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,107,0,1600,GRG,1,10/6/92,3583,1,1,27,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Calls Once Again,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1
1393.0701,1393,7,1/31/02,spare no efforts to overcome ongoing mutual mistrust of the other party,0,0,1,1,1,JG,RG,DS,Georgia,Georgia,2002,1,9,7/14/92,12/1/93,3488,-2983,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,103,0,1700,GRG,1,10/6/92,3404,1,1,26,0,0,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Calls On,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,2,1,2,1,2
1494.2301,1494,23,7/30/03,take all necessary steps to identify those responsible for shooting down a UNOMIG helicopter on 8 October 2001 and bring them to justice also informing the Special Representative on the implementation of these steps,0,0,1,1,1,JG,RG,DS,Georgia,Georgia,2003,1,9,7/14/92,12/1/93,4033,-3528,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,117,0,1600,GRG,1,10/6/92,3949,1,1,29,1,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Calls On,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1
1393.1401,1393,14,1/31/02,take all necessary steps to identify those responsible for the shooting down of a UNOMIG helicopter on 8 October 2001 and bring them to justice as well as provide appropriate security and ensure the freedom of movement of UNOMIG the CIS peacekeeping force and other international personnel,0,0,1,1,1,JG,RG,DS,Georgia,Georgia,2002,1,9,7/14/92,12/1/93,3488,-2983,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,2,4,2,0,103,0,1700,GRG,1,10/6/92,3404,1,1,26,0,1,0,1,1,1,0,0,0,0,0,0,0,15,0,0,Calls On and Underlines that it is the Primary Responsibility,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,1,1,1,1,1,1
